0,25,75,125,175,225,275,325,375,425,475,525,575,625,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875,25,75,125,175,225,275,325,375,425,475,525,575,625,675,725,775,825,875,925,975,1025,1075,1125,1175,1225,1275,1325,1375,1425,1475,1525,1575,1625,1675,1725,1775,1825,1875
0,0.0012494,0.0010862,0.0012121,0.0011142,0.0011096,0.0010956,0.0011655,0.0011515,0.0011888,0.001035,0.00098834,0.00060606,7.9254e-05,3.7296e-05,2.7972e-05,1.8648e-05,2.7972e-05,1.8648e-05,2.331e-05,2.331e-05,4.662e-05,1.3986e-05,2.331e-05,2.7972e-05,1.8648e-05,9.324e-06,2.331e-05,6.993e-05,0.00057343,0.0011469,0.0011002,0.0010676,0.0013193,0.0010629,0.0010956,0.0011096,0.0012308,0.0010443,2.1364e-05,4.2728e-05,0.00010309,8.0748e-06,0.00010497,8.9917e-05,0.00012219,5.6524e-05,0.00012431,6.4092e-05,0.00029081,0.00039911,7.1771e-05,6.4599e-05,2.7972e-05,2.1364e-05,3.7004e-05,3.2299e-05,2.9114e-05,2.9114e-05,5.6524e-05,1.3986e-05,4.0374e-05,4.8449e-05,2.1364e-05,1.615e-05,2.1364e-05,6.4092e-05,0.00063832,0.00016129,0.00011729,0.00012536,0.00013584,0.0001195,0.00024875,0.00026878,7.2673e-05,9.9225e-05
12,0.0013333,0.0011189,0.0013054,0.0012448,0.0012168,0.0012634,0.0011189,0.0011142,0.0010723,0.00099301,0.001049,0.00087179,0.00050816,0.00011655,2.331e-05,0,1.3986e-05,2.7972e-05,1.8648e-05,9.324e-06,9.324e-06,2.331e-05,2.7972e-05,2.7972e-05,9.324e-06,4.662e-06,0.00012121,0.00047086,0.00087179,0.0011469,0.0010956,0.0010536,0.0012308,0.0012401,0.0011702,0.0012541,0.0012214,0.0012494,4.2728e-05,0.00013775,8.1951e-05,0.00016489,0.00014194,7.9528e-05,0.00013342,0.00011895,0.00015342,4.1958e-05,0.00011448,8.5456e-05,0.00014148,8.4304e-05,2.1364e-05,0,1.3986e-05,2.7972e-05,3.2299e-05,8.0748e-06,1.615e-05,4.0374e-05,3.7004e-05,3.7004e-05,8.0748e-06,8.0748e-06,0.00012691,0.00030716,0.0002565,0.00013342,8.1951e-05,8.8823e-05,0.00015128,7.1771e-05,9.9225e-05,0.00012536,0.00012995,0.00020948
24,0.0016783,0.0015571,0.0015664,0.0015338,0.0013706,0.0014219,0.0014033,0.0014079,0.0013054,0.0012774,0.0011655,0.0011096,0.00085781,0.00089044,0.00070862,0.00051748,0.00028904,0.00021445,0.00012121,5.5944e-05,2.331e-05,7.4592e-05,0.00021911,0.00053147,0.00063403,0.0006993,0.00084382,0.00099301,0.0011235,0.0011469,0.0013566,0.0013147,0.0012914,0.0014732,0.0014406,0.001366,0.0014499,0.0015198,0.00023024,8.1951e-05,6.0964e-05,0.00010682,5.0427e-05,2.1364e-05,6.8991e-05,0.00012995,9.3123e-05,0.0001059,0.0001059,0.00010309,8.5456e-05,8.1951e-05,8.0748e-05,6.0964e-05,6.3066e-05,0.00013584,0.00012058,5.0427e-05,8.0748e-06,4.4959e-05,5.295e-05,0.00013342,0.00023913,0.00012193,0.00011895,0.00020171,4.9117e-05,0.00013342,0.00022896,0.00015761,9.3123e-05,0.00021226,4.1958e-05,3.5197e-05,9.3123e-05,0.00010497
36,0.0017762,0.0016224,0.001627,0.001641,0.0015897,0.0015851,0.0015618,0.0014406,0.0013473,0.0014545,0.0012821,0.0012214,0.0012494,0.00093706,0.0010117,0.00094172,0.00099301,0.00090443,0.00084382,0.00084848,0.0009324,0.00089977,0.0010163,0.00098834,0.0011049,0.001049,0.0011888,0.0011422,0.0012541,0.0012214,0.0013613,0.0014918,0.0014639,0.0014825,0.0016457,0.0016224,0.0015478,0.0016737,7.2673e-05,0.00012193,0.00014557,0.00011218,5.295e-05,8.4304e-05,0.00011391,5.0427e-05,7.7029e-05,9.7902e-05,0.00015595,7.9528e-05,9.5201e-05,3.7004e-05,0.00015906,4.0374e-05,8.3916e-05,0.00012613,0.00011729,3.5197e-05,7.1771e-05,6.6095e-05,2.9114e-05,4.4959e-05,5.0427e-05,0.00013342,6.4092e-05,9.3123e-05,0.00015406,0.00010682,0.00013293,0.00017709,6.8991e-05,8.5074e-05,7.9528e-05,9.7902e-05,4.2728e-05,4.4959e-05
48,0.0020606,0.001711,0.0017249,0.001683,0.0017483,0.0016737,0.0016597,0.0015618,0.0015152,0.0014918,0.0015385,0.0014219,0.0013566,0.0013846,0.0013193,0.001324,0.001296,0.0014126,0.0013007,0.0013054,0.0012028,0.0014126,0.0013054,0.0012681,0.001366,0.0013753,0.0013473,0.0013427,0.0014359,0.0014918,0.0014779,0.0014639,0.0016737,0.0015851,0.0017296,0.001711,0.0017203,0.0016783,0.00014286,0.00015406,0.00014148,7.7029e-05,9.6898e-05,0.00010682,0.00013293,6.3066e-05,5.8228e-05,2.9114e-05,0.00017524,8.9917e-05,0.0001195,0.00013342,6.6095e-05,0.00014557,0.00014009,0.00018502,9.1712e-05,0.00027132,9.6898e-05,0.00014602,7.1771e-05,0.00012691,2.9114e-05,0.00010497,0.00023831,4.1958e-05,6.8991e-05,0.00012691,9.9225e-05,0.0001782,4.4959e-05,5.295e-05,0.00015906,0.00011895,0.00010923,7.2673e-05
